design_cell,plant,sfr_period_s,sg_reserve,mechanism,severity,capability_change_time_policy,load_event_relation,load_shape,measurement_noise,communication,initial_soc_band,knowledge_split,scenario_id,episode_seed,factor_source,execution_status,status_reason
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_087,B,4,adequate,delay_only,severe,uniform_20_120_s,after,ramp,medium,random_dropout,low_0p25_0p40,final_known,core_087_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_088,B,4,scarce,delay_only,severe,uniform_20_120_s,simultaneous,pulse,high,jitter,mid_0p45_0p60,final_known,core_088_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_089,B,4,critical,delay_only,severe,uniform_20_120_s,before,stochastic_net_load,low,normal,high_0p65_0p80,final_known,core_089_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_090,B,2,adequate,energy_only,mild,uniform_20_120_s,no_incident,step,medium,random_dropout,low_0p25_0p40,final_known,core_090_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_08,160481183,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_09,179424673,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_10,198491317,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_11,217645199,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_12,236887699,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_13,256203221,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_14,275604541,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_15,295075147,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_16,314606891,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_17,334214467,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_18,353868013,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_091,B,2,scarce,energy_only,mild,uniform_20_120_s,after,ramp,high,jitter,mid_0p45_0p60,final_known,core_091_seed_19,373587883,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_092,B,2,critical,energy_only,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known,core_092_seed_00,15485863,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_092,B,2,critical,energy_only,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known,core_092_seed_01,32452843,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_092,B,2,critical,energy_only,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known,core_092_seed_02,49979687,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_092,B,2,critical,energy_only,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known,core_092_seed_03,67867967,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_092,B,2,critical,energy_only,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known,core_092_seed_04,86028121,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_092,B,2,critical,energy_only,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known,core_092_seed_05,104395303,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_092,B,2,critical,energy_only,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known,core_092_seed_06,122949823,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
core_092,B,2,critical,energy_only,mild,uniform_20_120_s,simultaneous,pulse,low,normal,high_0p65_0p80,final_known,core_092_seed_07,141650939,explicit_locked_manifest,not_evaluated,not_evaluated_due_to_H2_PASSIVE_CAPABILITY_SET_NOT_SUPPORTED
