scenario_id,plant,load_seed,solver_seed,mechanism,sg_tension,sg_reserve_pu,sfr_period_s,load_timing,disturbance_area,disturbance_sign,disturbance_magnitude_pu,capability_change_time_s,measurement_noise_std_hz,communication_jitter_s,dropout_probability,initial_soc_1,initial_soc_2,known_ood,phase_0,phase_1,phase_2,phase_3
A2_energy_critical_11,A,11,20011,energy,critical,0.025,2.0,simultaneous,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.2595582990164833,1.429679321843706,0.8479301503144474,1.2839152812876529
A2_energy_adequate_12,A,12,20012,energy,adequate,0.1,2.0,continuous,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.3722338635385445,1.3489203979512956,0.024058446781495508,4.608712188925229
A2_energy_scarce_13,A,13,20013,energy,scarce,0.05,2.0,after,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.3865239784502226,4.351868672619546,3.8680629919473204,1.009417968215435
A2_energy_scarce_14,A,14,20014,energy,scarce,0.05,2.0,no_load,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.1778103174558,4.7535935613982065,3.0800922554664534,2.897367246005563
A2_energy_adequate_15,A,15,20015,energy,adequate,0.1,2.0,after,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.327002821089872,5.195082730623894,5.9552015541448,1.533766241464945
A2_energy_critical_16,A,16,20016,energy,critical,0.025,2.0,simultaneous,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.0284694411091904,3.0461979554140703,4.128522543908009,2.924858149886016
A2_energy_scarce_17,A,17,20017,energy,scarce,0.05,2.0,no_load,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.310607012615747,3.199576275316409,5.144075624575257,5.940354625119824
A2_energy_adequate_18,A,18,20018,energy,adequate,0.1,2.0,simultaneous,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.239393403384316,4.223804588304195,1.2508726510817418,4.740442719602018
A2_energy_scarce_19,A,19,20019,energy,scarce,0.05,2.0,no_load,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.2634159017669466,0.24406224786465272,1.2570025074836673,3.7732143803510856
A2_availability_scarce_00,A,0,20000,availability,scarce,0.05,2.0,no_load,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.561934919700342,0.5945554912993555,4.2733123385827705,2.2009684377862424
A2_availability_scarce_01,A,1,20001,availability,scarce,0.05,2.0,simultaneous,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,6.0731834517041055,3.762962185342659,3.1372554493030056,4.968247506163221
A2_availability_scarce_02,A,2,20002,availability,scarce,0.05,2.0,after,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,2.447872835732088,1.5651885547383828,6.185288217739701,5.272150448684159
A2_availability_adequate_03,A,3,20003,availability,adequate,0.1,2.0,continuous,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,6.278371834943411,0.5875977684333363,2.424842542320699,6.122711851728415
A2_availability_scarce_04,A,4,20004,availability,scarce,0.05,2.0,no_load,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,4.671812580560194,3.313698665625397,5.303433658450138,2.7503177580716205
A2_availability_adequate_05,A,5,20005,availability,adequate,0.1,2.0,continuous,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.492975314044769,2.0206037074738816,0.9228692152173569,3.299409578377333
A2_availability_scarce_06,A,6,20006,availability,scarce,0.05,2.0,continuous,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.928156713187454,6.071065317814641,1.725481886964237,5.664252743129069
A2_availability_adequate_07,A,7,20007,availability,adequate,0.1,2.0,continuous,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,5.069403706606818,4.083432437426668,4.454187942403742,2.80563108264215
A2_availability_critical_08,A,8,20008,availability,critical,0.025,2.0,before,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.08922222259054619,1.3742892331565415,3.5274159212235823,4.3177444692799645
A2_availability_adequate_09,A,9,20009,availability,adequate,0.1,2.0,no_load,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.7072644517785587,4.8677102575785085,4.949610813048073,4.121423963539562
A2_availability_adequate_10,A,10,20010,availability,adequate,0.1,2.0,before,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,4.848688751348613,0.8516387483353197,3.7707739685601758,1.6571538990876036
A2_availability_critical_11,A,11,20011,availability,critical,0.025,2.0,simultaneous,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,0.6941699939339903,4.816581895600333,4.2130540293517305,1.984996613289295
A2_availability_critical_12,A,12,20012,availability,critical,0.025,2.0,simultaneous,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.8497880277017122,5.089587988501984,1.3836517917797688,3.0996242892212695
A2_availability_scarce_13,A,13,20013,availability,scarce,0.05,2.0,no_load,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.3077461735338984,4.707671095438954,2.3026522589179015,2.2423663216482788
A2_availability_adequate_14,A,14,20014,availability,adequate,0.1,2.0,before,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.9810344050616693,5.866683849919213,3.161285341120411,0.07690801645634461
A2_availability_scarce_15,A,15,20015,availability,scarce,0.05,2.0,before,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.540524828607886,5.84445678433308,0.6690234097959451,3.9704455807639607
A2_availability_critical_16,A,16,20016,availability,critical,0.025,2.0,after,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.214847544468677,1.4937278644054806,3.1632121816596697,5.282714391807827
A2_availability_critical_17,A,17,20017,availability,critical,0.025,2.0,simultaneous,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,1.9425225773434827,5.5009896914039365,4.198844234693684,6.002332556663513
A2_availability_critical_18,A,18,20018,availability,critical,0.025,2.0,after,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,6.102534887096325,4.2379067584351136,0.7643769644187275,0.6549876177994183
A2_availability_adequate_19,A,19,20019,availability,adequate,0.1,2.0,after,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known_2s_sensitivity,3.1030877496665363,3.721608014001741,1.3466692161994411,4.568870826434877
